ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		18489			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			18052			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			22463			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		22940			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			1071			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		845			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			531			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			250			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1072			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			643			
11/3/2020	9	0	0	19	CLINTON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			420			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		2192			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			2114			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			4246			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		4296			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			176			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		138			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			118			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			68			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		256			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			144			
11/3/2020	9	0	0	20	CRAWFORD	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			78			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		6623			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			6367			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10946			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10939			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			489			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		335			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			304			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			263			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		649			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			421			
11/3/2020	9	0	0	21	DELTA	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			187			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		4210			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			4031			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			8239			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		8140			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			318			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		227			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			241			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			115			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		402			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			209			
11/3/2020	9	0	0	22	DICKINSON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			124			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		27000			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			26525			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			27261			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		27684			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			1676			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		1220			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			927			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			417			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1891			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			1133			
11/3/2020	9	0	0	23	EATON	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			690			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		8250			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			7793			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10829			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10991			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			601			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		403			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			263			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			134			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		537			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			319			
11/3/2020	9	0	0	24	EMMET	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			285			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		110041			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			106374			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			81329			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		82678			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			4611			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		3191			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			3737			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			1502			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		6292			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			3747			
11/3/2020	9	0	0	25	GENESEE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			2002			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		3938			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			3853			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			8120			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		8081			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			300			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		195			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			236			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			88			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		409			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			212			
11/3/2020	9	0	0	26	GLADWIN	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			96			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		3183			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			3050			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			3789			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		3762			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			179			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		110			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			118			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			60			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		213			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			140			
11/3/2020	9	0	0	27	GOGEBIC	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			90			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		23775			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			22573			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			27126			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		27253			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			1835			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		1282			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			692			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			287			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		1590			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			938			
11/3/2020	9	0	0	28	GD. TRAVERSE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			1542			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		5727			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			5432			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			10414			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		10613			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			412			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		298			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			349			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			139			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		592			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			346			
11/3/2020	9	0	0	29	GRATIOT	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			175			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		4966			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			4797			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519825	Carlone	Tami			14541			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	2	REP	Republican	519839	Frederick	Michelle	A.		14845			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519843	Hall	Bill			541			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	3	LIB	Libertarian	519844	Hewer	Richard	A.		374			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519866	Adams	Karen			389			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	4	UST	US Taxpayers	519867	Levesque	Douglas			159			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519864	Hering	Mary	Anne		575			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	5	WCP	Working Class	519863	McEachern	Hali			382			
11/3/2020	9	0	0	30	HILLSDALE	Member of the State Board of Education 8 Year Terms (2) Positions	6	GRN	Green	519810	Mair	Tom			244			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519852	Lipton	Ellen	Cogen		6596			
11/3/2020	9	0	0	31	HOUGHTON	Member of the State Board of Education 8 Year Terms (2) Positions	1	DEM	Democratic	519816	Strayhorn	Jason			6237			
