"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"03-02","","16","549","372","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","8","262"
"03-02","","16","549","372","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","2","63"
"03-02","","16","549","372","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","7","285"
"03-02","","16","549","372","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","3","29"
"03-02","","16","549","372","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","7","277"
"03-02","","16","549","372","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","3","48"
"03-02","","16","549","372","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","5","159"
"03-02","","16","549","372","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","5","173"
"03-02","","16","549","372","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","8","205"
"03-02","","16","549","372","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","2","109"
"03-02","","16","549","372","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","7","306"
"03-02","","16","549","372","1","73","HAWAI'I: Discipline of Council Members","","174","NO","","C","0","3","25"
"03-02","","16","549","372","1","74","HAWAI'I: Department of Information Technology","","175","YES","","C","0","4","142"
"03-02","","16","549","372","1","74","HAWAI'I: Department of Information Technology","","176","NO","","C","0","6","162"
"03-02","","16","549","372","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","177","YES","","C","0","7","198"
"03-02","","16","549","372","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","178","NO","","C","0","3","118"
"03-02","","16","549","372","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","179","YES","","C","0","7","177"
"03-02","","16","549","372","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","180","NO","","C","0","3","127"
"03-02","","16","549","372","1","77","HAWAI'I: Mandatory Charter Reviews","","181","YES","","C","0","7","275"
"03-02","","16","549","372","1","77","HAWAI'I: Mandatory Charter Reviews","","182","NO","","C","0","3","31"
"03-02","","16","549","372","1","78","HAWAI'I: Corporation Counsel","","183","YES","","C","0","7","274"
"03-02","","16","549","372","1","78","HAWAI'I: Corporation Counsel","","184","NO","","C","0","3","45"
"03-02","","16","549","372","1","79","HAWAI'I: Hawai'i Fire Department","","185","YES","","C","0","6","216"
"03-02","","16","549","372","1","79","HAWAI'I: Hawai'i Fire Department","","186","NO","","C","0","4","92"
"03-02","","16","549","372","1","80","HAWAI'I: Membership on Boards & Commissions","","187","YES","","C","0","6","183"
"03-02","","16","549","372","1","80","HAWAI'I: Membership on Boards & Commissions","","188","NO","","C","0","4","124"
"03-02","","16","549","372","1","81","HAWAI'I: Capital Budget & Capital Programs","","189","YES","","C","0","7","254"
"03-02","","16","549","372","1","81","HAWAI'I: Capital Budget & Capital Programs","","190","NO","","C","0","3","53"
"03-02","","16","549","372","1","82","HAWAI'I: Board of Ethics","","191","YES","","C","0","6","244"
"03-02","","16","549","372","1","82","HAWAI'I: Board of Ethics","","192","NO","","C","0","4","67"
"03-03","","17","255","158","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","0"
"03-03","","17","255","158","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","2","72"
"03-03","","17","255","158","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","1"
"03-03","","17","255","158","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","3"
"03-03","","17","255","158","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","3","75"
"03-03","","17","255","158","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","0"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","9","(R) AKANA, Joe","","C","0","2","50"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","10","(N) BURRUS, Ron","","C","0","0","1"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","11","(AS) GIUFFRE, John (Raghu)","","C","0","0","1"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","12","(A) HOOMANAWANUI, Jonathan","","C","0","0","1"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","13","(D) KAHELE, Kaiali'i (Kai)","","C","0","3","85"
"03-03","","17","255","158","1","3","U.S. Representative, Dist II","","14","(L) TIPPENS, Michelle Rose","","C","0","0","3"
"03-03","","17","255","158","1","4","State Senator, Dist 2","","15","(A) KA-IPO, Ron G.","","C","0","3","48"
"03-03","","17","255","158","1","4","State Senator, Dist 2","","16","(D) SAN BUENAVENTURA, Joy","","C","0","2","81"
"03-03","","17","255","158","1","14","State Representative, Dist 3","","36","(R) HUGHES, Susan","","C","0","4","47"
"03-03","","17","255","158","1","14","State Representative, Dist 3","","37","(D) ONISHI, Richard H.K.","","C","0","1","90"
"03-03","","17","255","158","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","1","69"
"03-03","","17","255","158","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","4","48"
"03-03","","17","255","158","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","1","56"
"03-03","","17","255","158","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","4","39"
"03-03","","17","255","158","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","2","64"
"03-03","","17","255","158","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","3","40"
"03-03","","17","255","158","1","49","Mayor, County of Hawaii","","115","MARZO, Ikaika","","C","0","3","61"
"03-03","","17","255","158","1","49","Mayor, County of Hawaii","","116","ROTH, Mitch","","C","0","2","87"
"03-03","","17","255","158","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","161","YES","","C","0","5","84"
"03-03","","17","255","158","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","162","NO","","C","0","0","47"
"03-03","","17","255","158","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","5","108"
"03-03","","17","255","158","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","0","30"
"03-03","","17","255","158","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","5","94"
"03-03","","17","255","158","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","0","39"
"03-03","","17","255","158","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","5","102"
"03-03","","17","255","158","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","0","34"
"03-03","","17","255","158","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","3","58"
"03-03","","17","255","158","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","2","78"
"03-03","","17","255","158","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","4","78"
"03-03","","17","255","158","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","1","55"
"03-03","","17","255","158","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","5","120"
"03-03","","17","255","158","1","73","HAWAI'I: Discipline of Council Members","","174","NO","","C","0","0","17"
"03-03","","17","255","158","1","74","HAWAI'I: Department of Information Technology","","175","YES","","C","0","4","55"
"03-03","","17","255","158","1","74","HAWAI'I: Department of Information Technology","","176","NO","","C","0","1","73"
"03-03","","17","255","158","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","177","YES","","C","0","3","63"
"03-03","","17","255","158","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","178","NO","","C","0","2","70"
"03-03","","17","255","158","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","179","YES","","C","0","4","64"
"03-03","","17","255","158","1","76","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Maintenance Fund","","180","NO","","C","0","1","66"
"03-03","","17","255","158","1","77","HAWAI'I: Mandatory Charter Reviews","","181","YES","","C","0","4","103"
"03-03","","17","255","158","1","77","HAWAI'I: Mandatory Charter Reviews","","182","NO","","C","0","1","24"
"03-03","","17","255","158","1","78","HAWAI'I: Corporation Counsel","","183","YES","","C","0","4","104"
"03-03","","17","255","158","1","78","HAWAI'I: Corporation Counsel","","184","NO","","C","0","1","26"
"03-03","","17","255","158","1","79","HAWAI'I: Hawai'i Fire Department","","185","YES","","C","0","4","76"
"03-03","","17","255","158","1","79","HAWAI'I: Hawai'i Fire Department","","186","NO","","C","0","1","56"
"03-03","","17","255","158","1","80","HAWAI'I: Membership on Boards & Commissions","","187","YES","","C","0","5","83"
"03-03","","17","255","158","1","80","HAWAI'I: Membership on Boards & Commissions","","188","NO","","C","0","0","44"
"03-03","","17","255","158","1","81","HAWAI'I: Capital Budget & Capital Programs","","189","YES","","C","0","5","97"
"03-03","","17","255","158","1","81","HAWAI'I: Capital Budget & Capital Programs","","190","NO","","C","0","0","30"
"03-03","","17","255","158","1","82","HAWAI'I: Board of Ethics","","191","YES","","C","0","5","94"
"03-03","","17","255","158","1","82","HAWAI'I: Board of Ethics","","192","NO","","C","0","0","35"
"03-04","","18","6045","4136","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","1","6"
"03-04","","18","6045","4136","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","71","2677"
"03-04","","18","6045","4136","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","1","49"
"03-04","","18","6045","4136","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","3","35"
"03-04","","18","6045","4136","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","128","1113"
"03-04","","18","6045","4136","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","13"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","9","(R) AKANA, Joe","","C","0","103","821"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","10","(N) BURRUS, Ron","","C","0","0","47"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","11","(AS) GIUFFRE, John (Raghu)","","C","0","1","17"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","12","(A) HOOMANAWANUI, Jonathan","","C","0","11","74"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","13","(D) KAHELE, Kaiali'i (Kai)","","C","0","68","2603"
"03-04","","18","6045","4136","1","3","U.S. Representative, Dist II","","14","(L) TIPPENS, Michelle Rose","","C","0","13","124"
"03-04","","18","6045","4136","1","4","State Senator, Dist 2","","15","(A) KA-IPO, Ron G.","","C","0","102","837"
"03-04","","18","6045","4136","1","4","State Senator, Dist 2","","16","(D) SAN BUENAVENTURA, Joy","","C","0","66","2691"
"03-04","","18","6045","4136","1","14","State Representative, Dist 3","","36","(R) HUGHES, Susan","","C","0","113","1040"
"03-04","","18","6045","4136","1","14","State Representative, Dist 3","","37","(D) ONISHI, Richard H.K.","","C","0","75","2571"
"03-04","","18","6045","4136","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","88","1586"
"03-04","","18","6045","4136","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","60","1319"
"03-04","","18","6045","4136","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","100","1412"
"03-04","","18","6045","4136","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","34","1070"
"03-04","","18","6045","4136","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","79","1417"
"03-04","","18","6045","4136","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","66","1250"
"03-04","","18","6045","4136","1","49","Mayor, County of Hawaii","","115","MARZO, Ikaika","","C","0","119","1832"
"03-04","","18","6045","4136","1","49","Mayor, County of Hawaii","","116","ROTH, Mitch","","C","0","73","1994"
"03-04","","18","6045","4136","1","51","Councilmember, Dist 5, County of Hawaii","","119","KANEALI'I-KLEINFELDER, Matt","","C","0","79","1841"
"03-04","","18","6045","4136","1","51","Councilmember, Dist 5, County of Hawaii","","120","RODENHURST, Ikaika","","C","0","99","1753"
"03-04","","18","6045","4136","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","161","YES","","C","0","107","2543"
"03-04","","18","6045","4136","1","67","HAWAI'I: Technical, Linguistic, & Grammatical Revisions of the Charter","","162","NO","","C","0","64","844"
"03-04","","18","6045","4136","1","68","HAWAI'I: Council Meeting Locations","","163","YES","","C","0","137","2901"
"03-04","","18","6045","4136","1","68","HAWAI'I: Council Meeting Locations","","164","NO","","C","0","38","634"
"03-04","","18","6045","4136","1","69","HAWAI'I: Department of Research & Development","","165","YES","","C","0","140","2932"
"03-04","","18","6045","4136","1","69","HAWAI'I: Department of Research & Development","","166","NO","","C","0","32","455"
"03-04","","18","6045","4136","1","70","HAWAI'I: Authority of Police & Fire Commissions","","167","YES","","C","0","132","2907"
"03-04","","18","6045","4136","1","70","HAWAI'I: Authority of Police & Fire Commissions","","168","NO","","C","0","47","612"
"03-04","","18","6045","4136","1","71","HAWAI'I: Terms of Council Members","","169","YES","","C","0","76","1634"
"03-04","","18","6045","4136","1","71","HAWAI'I: Terms of Council Members","","170","NO","","C","0","106","1909"
"03-04","","18","6045","4136","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","171","YES","","C","0","110","2040"
"03-04","","18","6045","4136","1","72","HAWAI'I: Public Access, Open Space, & Natural Resources Preservation Fund","","172","NO","","C","0","69","1405"
"03-04","","18","6045","4136","1","73","HAWAI'I: Discipline of Council Members","","173","YES","","C","0","152","3205"
"03-04","","18","6045","4136","1","73","HAWAI'I: Discipline of Council Members","","174","NO","","C","0","30","337"
"03-04","","18","6045","4136","1","74","HAWAI'I: Department of Information Technology","","175","YES","","C","0","70","1359"
"03-04","","18","6045","4136","1","74","HAWAI'I: Department of Information Technology","","176","NO","","C","0","98","1953"
"03-04","","18","6045","4136","1","75","HAWAI'I: Establishment of a Disaster & Emergency Fund","","177","YES","","C","0","88","2089"
