Election,Jurisdiction Name,Reporting County Name,DataEntry Jurisdiction Name,DataEntry Level Name,Office,Office Category,Ballot Order,Name on Ballot,Political Party,Total Votes
2016 General Election,Statewide,Vanderburgh,Vanderburgh,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,3765
2016 General Election,Statewide,Vanderburgh,Vanderburgh,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,36743
2016 General Election,Statewide,Vermillion,Vermillion,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,3197
2016 General Election,Statewide,Vermillion,Vermillion,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Vermillion,Vermillion,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,455
2016 General Election,Statewide,Vermillion,Vermillion,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,3247
2016 General Election,Statewide,Vigo,Vigo,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,21017
2016 General Election,Statewide,Vigo,Vigo,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,2
2016 General Election,Statewide,Vigo,Vigo,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,2225
2016 General Election,Statewide,Vigo,Vigo,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,16572
2016 General Election,Statewide,Wabash,Wabash,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,3925
2016 General Election,Statewide,Wabash,Wabash,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Wabash,Wabash,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,848
2016 General Election,Statewide,Wabash,Wabash,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,8595
2016 General Election,Statewide,Warren,Warren,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,1159
2016 General Election,Statewide,Warren,Warren,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Warren,Warren,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,211
2016 General Election,Statewide,Warren,Warren,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,2589
2016 General Election,Statewide,Warrick,Warrick,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,11092
2016 General Election,Statewide,Warrick,Warrick,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,7
2016 General Election,Statewide,Warrick,Warrick,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,1302
2016 General Election,Statewide,Warrick,Warrick,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,17255
2016 General Election,Statewide,Washington,Washington,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,3772
2016 General Election,Statewide,Washington,Washington,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Washington,Washington,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,405
2016 General Election,Statewide,Washington,Washington,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,7195
2016 General Election,Statewide,Wayne,Wayne,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,9309
2016 General Election,Statewide,Wayne,Wayne,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Wayne,Wayne,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,1678
2016 General Election,Statewide,Wayne,Wayne,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,14703
2016 General Election,Statewide,Wells,Wells,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,3514
2016 General Election,Statewide,Wells,Wells,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Wells,Wells,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,835
2016 General Election,Statewide,Wells,Wells,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,8806
2016 General Election,Statewide,White,White,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,3218
2016 General Election,Statewide,White,White,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,White,White,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,696
2016 General Election,Statewide,White,White,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,6065
2016 General Election,Statewide,Whitley,Whitley,Locality,United States Senator From Indiana,US Senator,30,Evan Bayh,Democratic,4500
2016 General Election,Statewide,Whitley,Whitley,Locality,United States Senator From Indiana,US Senator,30,"James Johnson, Jr. (W/I)",Other,0
2016 General Election,Statewide,Whitley,Whitley,Locality,United States Senator From Indiana,US Senator,30,Lucy Brenton,Libertarian,1208
2016 General Election,Statewide,Whitley,Whitley,Locality,United States Senator From Indiana,US Senator,30,Todd Young,Republican,9864
2016 General Election,Indiana,Adams,Adams,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Adams,Adams,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Adams,Adams,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,8403
2016 General Election,Indiana,Adams,Adams,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,4271
2016 General Election,Indiana,Adams,Adams,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,370
2016 General Election,Indiana,Allen,Allen,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,4
2016 General Election,Indiana,Allen,Allen,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Allen,Allen,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,80334
2016 General Election,Indiana,Allen,Allen,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,61823
2016 General Election,Indiana,Allen,Allen,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,4465
2016 General Election,Indiana,Bartholomew,Bartholomew,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Bartholomew,Bartholomew,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Bartholomew,Bartholomew,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,19062
2016 General Election,Indiana,Bartholomew,Bartholomew,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,11869
2016 General Election,Indiana,Bartholomew,Bartholomew,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,1122
2016 General Election,Indiana,Benton,Benton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Benton,Benton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Benton,Benton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,2318
2016 General Election,Indiana,Benton,Benton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,1201
2016 General Election,Indiana,Benton,Benton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,150
2016 General Election,Indiana,Blackford,Blackford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Blackford,Blackford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Blackford,Blackford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,2719
2016 General Election,Indiana,Blackford,Blackford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,1857
2016 General Election,Indiana,Blackford,Blackford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,213
2016 General Election,Indiana,Boone,Boone,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Boone,Boone,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Boone,Boone,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,19269
2016 General Election,Indiana,Boone,Boone,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,11868
2016 General Election,Indiana,Boone,Boone,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,1009
2016 General Election,Indiana,Brown,Brown,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Brown,Brown,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Brown,Brown,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,4487
2016 General Election,Indiana,Brown,Brown,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,3201
2016 General Election,Indiana,Brown,Brown,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,272
2016 General Election,Indiana,Carroll,Carroll,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Carroll,Carroll,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Carroll,Carroll,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,5381
2016 General Election,Indiana,Carroll,Carroll,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,2922
2016 General Election,Indiana,Carroll,Carroll,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,353
2016 General Election,Indiana,Cass,Cass,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Cass,Cass,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Cass,Cass,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,8055
2016 General Election,Indiana,Cass,Cass,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,5661
2016 General Election,Indiana,Cass,Cass,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,511
2016 General Election,Indiana,Clark,Clark,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Clark,Clark,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Clark,Clark,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,28420
2016 General Election,Indiana,Clark,Clark,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,20273
2016 General Election,Indiana,Clark,Clark,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,1597
2016 General Election,Indiana,Clay,Clay,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Clay,Clay,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,2
2016 General Election,Indiana,Clay,Clay,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,6457
2016 General Election,Indiana,Clay,Clay,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,4260
2016 General Election,Indiana,Clay,Clay,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,337
2016 General Election,Indiana,Clinton,Clinton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Clinton,Clinton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Clinton,Clinton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,7126
2016 General Election,Indiana,Clinton,Clinton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,4120
2016 General Election,Indiana,Clinton,Clinton,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,423
2016 General Election,Indiana,Crawford,Crawford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
2016 General Election,Indiana,Crawford,Crawford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Christopher Stried (W/I),Independent,0
2016 General Election,Indiana,Crawford,Crawford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Eric Holcomb,Republican,2379
2016 General Election,Indiana,Crawford,Crawford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,John R. Gregg,Democratic,1924
2016 General Election,Indiana,Crawford,Crawford,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Rex Bell,Libertarian,156
2016 General Election,Indiana,Daviess,Daviess,Locality,Governor & Lt. Governor,Governor & Lt. Governor,40,Adam Adkins (W/I),Independent,0
